 6700591 2M19371656+4207249 4848.   81.  -0.043 0.032  0.053 0.013  35.05  0.017  4.128 0.013 RC       0.9954 0.0156 1.333 0.101 0.077 11.298 0.045 0.023 2.457 0.008 0.01  1.304E-03 0.041 0.008 3.484  0.118  -0.119 0.303 0.079
 6701023 2M19374323+4206079 4730.5  82.5 -0.429 0.037  0.176 0.019  55.486 0.009  6.005 0.005 RGB      1.0369 0.0005 0.966 0.042 0.04   7.693 0.016 0.015 2.651 0.005 0.007 2.993E-03 0.009 0.007 3.967  0.069  -0.067 0.17  0.083
 6701238 2M19375695+4210015 4778.8  74.5 -0.292 0.036  0.2   0.015  29.347 0.013  4.017 0.025 RC       0.9959 0.0101 0.852 0.118 0.08   9.909 0.057 0.024 2.377 0.007 0.01  1.236E-03 0.054 0.008 3.905  0.112  -0.116 0.154 0.078 SeisUnc
 6705642 2M19421087+4207154 4814.8  75.3  0.103 0.03  -0.009 0.011  45.945 0.015  4.778 0.007 RC       1.0004 0.0111 1.623 0.073 0.072 10.907 0.031 0.02  2.573 0.007 0.009 1.764E-03 0.026 0.008 3.275  0.085  -0.061 0.273 0.074
 6706559 2M19425558+4210509 4896.2  92.3  0.1   0.03  -0.036 0.013  60.515 0.01   5.606 0.004 RC       1.0065 0.0248 1.958 0.108 0.065 10.395 0.052 0.017 2.696 0.006 0.009 2.458E-03 0.05  0.008 3.11   0.076  -0.074 0.447 0.088
 6706980 2M19431977+4206464 4968.   90.9 -0.102 0.035 -0.004 0.014 106.551 0.009  8.96  0.004 RGB      1.0218 0.0005 1.577 0.042 0.036  7.004 0.015 0.013 2.945 0.006 0.007 6.472E-03 0.008 0.007 3.296  0.067  -0.063 0.302 0.084
 6707195 2M19433233+4209301 4706.1  84.3  0.339 0.024  0.013 0.011 108.541 0.009  9.484 0.004 RGB      1.0287 0.0004 1.191 0.041 0.035  6.114 0.015 0.013 2.941 0.005 0.007 7.349E-03 0.008 0.007 3.857  0.065  -0.063 0.417 0.086
 6707691 2M19435944+4210279 5083.9  95.6 -0.027 0.036 -0.048 0.013  81.448 0.024  6.818 0.011 RC       0.9863 0.0035 2.504 0.089 0.056 10.037 0.034 0.013 2.833 0.011 0.008 3.491E-03 0.023 0.008 2.824  0.132  -0.156 0.088 0.086
 6708078 2M19442140+4210224 4677.6  79.1  0.024 0.028  0.005 0.013  47.982 0.009  5.133 0.004 RGB      1.0372 0.0009 1.15  0.04  0.04   9.05  0.015 0.015 2.585 0.005 0.007 2.188E-03 0.008 0.007 3.839  0.067  -0.064 0.419 0.081
 6714282 2M19495120+4207206 3942.4  44.5  0.095 0.018 -0.002 0.011                            REJECT                                                                                                                               No Seis
 6717307 2M19522434+4211213 4808.9  74.8  0.21  0.028 -0.005 0.01   48.231 0.021  4.872 0.005 RC       0.9981 0.0193 1.749 0.104 0.071 11.055 0.046 0.02  2.594 0.009 0.009 1.826E-03 0.04  0.008 3.236  0.1    -0.09  0.226 0.074
 6718029 2M19530106+4206298 4847.9  76.7  0.159 0.029  0.022 0.011  47.188 0.013  4.741 0.009 RC       1.0038 0.0253 1.808 0.116 0.071 11.34  0.055 0.02  2.586 0.007 0.009 1.749E-03 0.053 0.008 3.193  0.107  -0.1   0.684 0.075
 6718509 2M19532348+4208471 4238.9  53.   0.192 0.02   0.011 0.01   10.945 0.018  1.604 0.011 RGB      1.0437 0.0004 1.204 0.072 0.044 19.871 0.029 0.017 1.922 0.008 0.007 2.164E-04 0.023 0.008 3.809  0.115  -0.104 0.759 0.07
 6720476 2M19545865+4208094 4877.4  78.7 -0.128 0.035  0.039 0.013  38.798 0.013  4.342 0.018 RC       1.0027 0.0182 1.448 0.114 0.075 11.175 0.054 0.022 2.502 0.007 0.01  1.464E-03 0.052 0.008 3.361  0.137  -0.124 0.656 0.078
 6721721 2M19555483+4208399 4906.8  81.5  0.143 0.03  -0.02  0.011  56.704 0.009  5.425 0.004 RC(S)    1.0017 0.0153 1.878 0.073 0.067 10.512 0.034 0.018 2.668 0.005 0.009 2.280E-03 0.032 0.008 3.158  0.051  -0.065 0.636 0.078
 6751420 2M18461319+4215352 4696.4  75.3  0.128 0.027  0.019 0.012  83.823 0.009  7.897 0.004 RGB      1.032  0.0004 1.123 0.04  0.037  6.76  0.014 0.013 2.829 0.005 0.007 5.128E-03 0.008 0.007 3.896  0.065  -0.061 0.241 0.077
 6751876 2M18471977+4213062 4876.5  78.9 -0.221 0.036  0.081 0.015  30.468 0.011  3.923 0.016 RC       0.9927 0.0246 1.095 0.126 0.079 10.967 0.061 0.024 2.397 0.006 0.01  1.171E-03 0.059 0.008 3.649  0.15   -0.126 0.23  0.078
 6752116 2M18474873+4215142 4729.3  74.9 -0.064 0.031  0.128 0.013  82.582 0.009  7.953 0.004 RGB      1.0322 0.0003 1.054 0.039 0.038  6.586 0.014 0.014 2.824 0.005 0.007 5.203E-03 0.008 0.007 3.938  0.063  -0.061 0.205 0.076
 6755373 2M18535856+4215473 4667.3  69.   0.039 0.028 -0.007 0.012  50.788 0.01   5.211 0.004 RGB      1.0346 0.0008 1.292 0.041 0.04   9.33  0.015 0.015 2.61  0.005 0.007 2.244E-03 0.009 0.007 3.666  0.061  -0.061 0.102 0.071
 6755830 2M18545053+4217470 4699.5  70.   0.232 0.026 -0.03  0.01   41.409 0.009  4.453 0.007 RC       1.0021 0.0099 1.508 0.059 0.074 11.141 0.027 0.021 2.523 0.005 0.01  1.537E-03 0.024 0.008 3.388  0.07   -0.064 0.222 0.072
 6755907 2M18545958+4214396 4538.1  64.  -0.049 0.027  0.087 0.013  43.053 0.011  4.845 0.005 RGB      1.0397 0.0003 0.99  0.044 0.041  8.932 0.016 0.015 2.532 0.006 0.007 1.959E-03 0.01  0.007 4.035  0.069  -0.07  0.114 0.069
 6755958 2M18550412+4217557 4794.7  79.3 -0.374 0.037  0.093 0.017  43.103 0.009  4.923 0.004 RGB      1.0387 0.0005 1.017 0.04  0.041  8.921 0.015 0.015 2.544 0.005 0.007 2.019E-03 0.008 0.007 3.896  0.064  -0.061 0.302 0.078
 6756017 2M18551116+4214414 4765.1  73.2  0.018 0.03   0.014 0.012  32.235 0.036  3.993 0.009 RC       1.0005 0.0093 1.131 0.123 0.078 10.897 0.045 0.023 2.417 0.016 0.01  1.232E-03 0.026 0.008 3.687  0.129  -0.136 0.231 0.074
 6756579 2M18561171+4213291 4974.5  83.5 -0.157 0.037  0.033 0.014  39.019 0.009  3.963 0.011 RC       1.0037 0.0022 2.177 0.06  0.075 13.596 0.026 0.022 2.509 0.005 0.01  1.222E-03 0.023 0.008 2.999  0.028  -0.132 0.201 0.078
 6756648 2M18561910+4213152 5006.7  84.5  0.12  0.033 -0.02  0.011  81.727 0.009  6.705 0.004 RC       0.9875 0.0029 2.63  0.042 0.055 10.309 0.016 0.013 2.832 0.005 0.008 3.385E-03 0.01  0.008 2.789  0.07   -0.082 0.132 0.078
 6756908 2M18564337+4213100 4674.2  69.1  0.108 0.027  0.014 0.011  26.935 0.03   3.487 0.009 RC       1.0104 0.0282 1.059 0.15  0.081 11.593 0.067 0.025 2.335 0.013 0.01  9.584E-04 0.059 0.008 3.766  0.16   -0.149 0.268 0.072
 6757332 2M18573235+4213557 4665.3  73.  -0.121 0.03   0.133 0.014  64.324 0.009  6.488 0.004 RGB      1.0349 0.0005 1.091 0.039 0.039  7.617 0.014 0.014 2.712 0.005 0.007 3.481E-03 0.008 0.007 3.873  0.069  -0.066 0.167 0.075
 6757558 2M18574915+4212172 4772.5  80.4  0.09  0.029  0.028 0.012 131.185 0.009 11.226 0.004 RGB      1.0249 0.0004 1.11  0.04  0.034  5.351 0.015 0.012 3.027 0.005 0.007 1.022E-02 0.008 0.007 3.902  0.067  -0.063 0.234 0.08
 6757928 2M18582830+4214338 5005.6  84.5  0.106 0.033 -0.055 0.011  95.43  0.009  7.815 0.015 RC       0.9973 0.0052 2.181 0.074 0.049  8.688 0.034 0.01  2.899 0.005 0.007 4.690E-03 0.032 0.008 3.     0.013  -0.059 0.    0.078
 6761256 2M19042891+4215228 4214.6  52.7 -0.102 0.024  0.143 0.013   5.143 0.041  0.859 0.004 RGB      1.0306 0.0007 1.581 0.125 0.044 33.265 0.042 0.017 1.593 0.018 0.007 6.051E-05 0.008 0.008 3.331  0.197  -0.169 0.163 0.07
 6761651 2M19051267+4214135 4984.9  85.5 -0.026 0.035 -0.003 0.013 136.706 0.009 10.871 0.004 RGB      1.0196 0.0003 1.558 0.041 0.033  6.141 0.015 0.011 3.054 0.005 0.007 9.486E-03 0.008 0.007 3.34   0.065  -0.06  0.168 0.079
 6762022 2M19055460+4215348 4798.6  75.   0.088 0.03   0.025 0.011  40.617 0.01   4.413 0.007 RC       0.9935 0.0209 1.576 0.097 0.074 11.439 0.046 0.021 2.519 0.005 0.01  1.484E-03 0.045 0.008 3.307  0.119  -0.088 0.169 0.074
 6762434 2M19063913+4214530 4696.2  79.2  0.06  0.028  0.021 0.013  22.837 0.042  3.054 0.014 RC(S)    1.0137 0.003  1.09  0.142 0.083 12.76  0.052 0.026 2.264 0.018 0.01  7.400E-04 0.029 0.008 3.725  0.153  -0.145 0.198 0.083
 6762612 2M19065686+4214084 4830.6  87.3  0.062 0.03  -0.006 0.013  39.238 0.029  4.364 0.011 RC       0.9906 0.0233 1.519 0.139 0.075 11.407 0.061 0.022 2.505 0.013 0.01  1.443E-03 0.052 0.008 3.348  0.174  -0.133 0.209 0.085
 6762849 2M19072155+4217246 4267.8  54.4 -0.098 0.024  0.05  0.013   7.056 0.043  1.204 0.015 RGB      1.0462 0.0006 1.016 0.144 0.044 22.694 0.053 0.017 1.733 0.019 0.007 1.225E-04 0.031 0.008 3.989  0.235  -0.213 0.134 0.083
 6763330 2M19080490+4216301 4979.2  91.3 -0.398 0.042  0.063 0.018  34.236 0.009  4.172 0.01  RC       0.9877 0.0228 1.279 0.107 0.077 11.122 0.052 0.023 2.452 0.006 0.01  1.311E-03 0.05  0.008 3.441  0.129  -0.114 0.171 0.085
 6764026 2M19090940+4214129 4737.2  71.7  0.167 0.027  0.013 0.011  81.169 0.009  7.543 0.004 RGB      1.0311 0.0003 1.246 0.039 0.038  7.219 0.014 0.014 2.817 0.005 0.007 4.671E-03 0.008 0.007 3.746  0.061  -0.057 0.194 0.073
 6764229 2M19093064+4213252 4592.6  66.  -0.007 0.028  0.08  0.012  59.078 0.009  6.078 0.004 RGB      1.0367 0.0008 1.064 0.038 0.04   7.882 0.014 0.014 2.672 0.005 0.007 3.066E-03 0.008 0.007 3.955  0.067  -0.065 0.094 0.07
 6764262 2M19093404+4215361 4528.9  65.3  0.217 0.024  0.067 0.011  61.372 0.009  6.187 0.004 RGB      1.0366 0.001  1.089 0.038 0.039  7.848 0.014 0.014 2.685 0.005 0.007 3.176E-03 0.008 0.007 3.974  0.063  -0.06  0.109 0.071
 6764361 2M19094434+4212147 4567.1  65.2 -0.113 0.029  0.048 0.013  26.424 0.044  3.24  0.019 RGB(S)   1.0401 0.0006 1.155 0.155 0.042 12.294 0.059 0.016 2.321 0.019 0.007 8.768E-04 0.038 0.008 3.768  0.27   -0.214 0.2   0.073
 6764382 2M19094601+4214088 4503.3  62.2  0.189 0.024  0.005 0.01   29.595 0.009  3.442 0.004 RGB      1.0396 0.0004 1.249 0.038 0.042 12.123 0.014 0.016 2.367 0.005 0.007 9.886E-04 0.008 0.008 3.753  0.059  -0.056 0.229 0.068
 6764685 2M19101589+4215176 4730.3  76.9  0.3   0.025 -0.016 0.01  120.481 0.01  10.07  0.004 RGB      1.0257 0.0003 1.307 0.041 0.034  6.07  0.015 0.012 2.988 0.005 0.007 8.237E-03 0.008 0.007 3.706  0.064  -0.063 0.198 0.078
 6765032 2M19104842+4214142 4528.3  64.6 -0.555 0.036  0.185 0.019   7.148 0.042  1.395 0.013 RGB      1.0126 0.0279 0.73  0.176 0.044 18.833 0.074 0.017 1.752 0.018 0.007 1.541E-04 0.061 0.008 4.245  0.167  -0.167 0.173 0.079 Ageold
 6765408 2M19112381+4213248 4527.6  63.6 -0.081 0.028  0.032 0.013  17.693 0.011  2.345 0.006 RGB      1.0408 0.0005 1.243 0.045 0.043 15.622 0.017 0.016 2.145 0.006 0.007 4.599E-04 0.011 0.008 3.688  0.071  -0.067 0.219 0.069
 6766118 2M19122811+4216241 4977.   83.   0.129 0.032 -0.027 0.011  84.434 0.009  7.008 0.012 RC       1.0035 0.03   2.259 0.133 0.054  9.413 0.065 0.012 2.844 0.005 0.008 3.819E-03 0.064 0.008 3.006  0.036  -0.175 0.091 0.078
 6766852 2M19133497+4217382 4512.8  72.7 -0.327 0.031  0.191 0.017  19.911 0.019  2.707 0.009 RGB      1.0451 0.0005 0.977 0.072 0.043 13.063 0.028 0.016 2.196 0.009 0.007 6.180E-04 0.018 0.008 3.988  0.116  -0.11  0.15  0.079
 6767249 2M19140933+4217262 4899.5  79.8 -0.154 0.036  0.02  0.014  38.408 0.013  4.438 0.018 RC       0.9961 0.0082 1.33  0.091 0.075 10.754 0.042 0.022 2.499 0.007 0.01  1.509E-03 0.039 0.008 3.458  0.106  -0.099 0.2   0.078
 6767829 2M19150447+4214485 4721.7  82.4 -0.306 0.034  0.193 0.017  60.085 0.009  6.311 0.004 RGB      1.0357 0.0004 1.008 0.041 0.039  7.553 0.015 0.014 2.685 0.005 0.007 3.299E-03 0.008 0.007 3.943  0.066  -0.063 0.127 0.083
 6768042 2M19152019+4216038 4686.   69.8  0.025 0.029  0.003 0.012  23.895 0.022  2.958 0.006 RC(S)    1.0041 0.0016 1.47  0.073 0.082 14.491 0.026 0.025 2.283 0.01  0.01  6.811E-04 0.013 0.008 3.386  0.091  -0.083 0.199 0.072
 6768319 2M19154418+4214021 4618.3  66.9  0.078 0.027  0.013 0.011  53.567 0.009  5.581 0.004 RGB      1.0367 0.001  1.126 0.038 0.04   8.501 0.014 0.015 2.631 0.005 0.007 2.585E-03 0.008 0.007 3.876  0.063  -0.058 0.162 0.071
 6768355 2M19154757+4217228 4801.2  74.8  0.03  0.031  0.011 0.012  36.649 0.009  4.206 0.012 RC       0.9941 0.0181 1.401 0.094 0.076 11.353 0.045 0.022 2.474 0.005 0.01  1.350E-03 0.044 0.008 3.444  0.114  -0.108 0.166 0.075
 6768448 2M19155480+4214245 4731.5  83.3  0.286 0.025 -0.004 0.011  66.754 0.015  5.851 0.004 RGB      1.0215 0.0009 1.984 0.055 0.039 10.048 0.019 0.014 2.731 0.008 0.007 2.758E-03 0.008 0.007 3.083  0.076  -0.069 0.264 0.084
 6768654 2M19161506+4217079 4832.4  77.2 -0.363 0.038  0.056 0.016  50.596 0.009  5.264 0.004 RGB      1.0322 0.0004 1.305 0.04  0.04   9.311 0.014 0.015 2.616 0.005 0.007 2.279E-03 0.008 0.007 3.523  0.058  -0.058 0.191 0.075
 6774693 2M19235193+4216156 4756.2  72.7  0.094 0.029 -0.007 0.011  98.603 0.009  8.746 0.004 RGB      1.0276 0.0003 1.26  0.039 0.036  6.58  0.014 0.013 2.902 0.005 0.007 6.236E-03 0.008 0.007 3.705  0.062  -0.058 0.191 0.073
 6775098 2M19242503+4216089 4642.3  67.8  0.144 0.026  0.028 0.011  57.513 0.009  5.842 0.004 RGB      1.0354 0.0008 1.175 0.038 0.04   8.372 0.014 0.015 2.663 0.005 0.007 2.825E-03 0.008 0.007 3.835  0.06   -0.057 0.199 0.071
 6776396 2M19260368+4216368 4910.2  80.1 -0.038 0.034 -0.007 0.013 143.318 0.011 11.804 0.004 RGB      1.021  0.0003 1.255 0.045 0.033  5.404 0.016 0.011 3.071 0.006 0.007 1.121E-02 0.008 0.007 3.667  0.069  -0.064 0.094 0.076
 6777074 2M19265663+4214568 4662.7  80.8  0.084 0.027  0.035 0.013  56.988 0.009  5.823 0.004 RGB      1.0357 0.0008 1.165 0.041 0.04   8.363 0.015 0.015 2.659 0.005 0.007 2.808E-03 0.008 0.007 3.832  0.063  -0.063 0.235 0.083
 6777790 2M19274633+4217098 4647.   70.4 -0.203 0.032  0.133 0.015  47.715 0.009  5.248 0.004 RGB      1.0383 0.001  1.021 0.039 0.041  8.563 0.014 0.015 2.582 0.005 0.007 2.292E-03 0.008 0.007 3.958  0.064  -0.062 0.119 0.073
 6777888 2M19275361+4212016 4687.4  69.7  0.101 0.028  0.002 0.011  32.333 0.022  4.105 0.012 RC       1.0025 0.0107 0.988 0.096 0.078 10.215 0.04  0.023 2.414 0.01  0.01  1.308E-03 0.032 0.008 3.829  0.1    -0.091 0.125 0.073
 6777971 2M19280046+4213570 5121.9  90.9  0.001 0.037 -0.038 0.012  78.652 0.009  6.855 0.007 RC       0.9999 0.0107 2.113 0.064 0.057  9.365 0.029 0.013 2.82  0.005 0.008 3.627E-03 0.026 0.008 3.024  0.007  -0.05  0.082 0.081
 6779009 2M19291451+4213316 4636.3  67.4  0.193 0.026  0.003 0.01   33.105 0.009  4.046 0.013 RC       1.0022 0.0053 1.108 0.067 0.078 10.718 0.031 0.023 2.422 0.005 0.01  1.270E-03 0.029 0.008 3.734  0.072  -0.065 0.175 0.072
 6779699 2M19300565+4216327 4573.6  64.6  0.376 0.022 -0.01  0.009  86.73  0.009  8.028 0.004 RGB      1.0335 0.0004 1.113 0.038 0.037  6.659 0.014 0.013 2.838 0.005 0.007 5.315E-03 0.008 0.007 3.965  0.061  -0.057 0.102 0.07
 6780490 2M19310121+4216595 4769.2  73.3  0.095 0.029  0.015 0.011  37.895 0.009  4.214 0.014 RC       0.9948 0.0306 1.517 0.139 0.076 11.64  0.068 0.022 2.487 0.005 0.01  1.357E-03 0.067 0.008 3.356  0.176  -0.136 0.22  0.074
 6781023 2M19314358+4214390 4780.3  75.6 -0.082 0.032  0.019 0.013 100.251 0.009  9.208 0.004 RGB      1.0284 0.0004 1.083 0.039 0.036  6.042 0.014 0.013 2.91  0.005 0.007 6.924E-03 0.008 0.007 3.897  0.067  -0.065 0.238 0.075
 6783217 2M19340785+4216212 5110.4  91.  -0.258 0.043  0.039 0.015                            REJECT                                                                                                                               No Seis
 6783485 2M19342341+4217478 4687.7  69.7  0.136 0.027  0.016 0.011  33.02  0.009  4.077 0.011 RC       1.0045 0.011  1.074 0.07  0.078 10.538 0.033 0.023 2.424 0.005 0.01  1.295E-03 0.03  0.008 3.752  0.075  -0.067 0.302 0.072
 6784377 2M19352552+4217402 4850.6  86.5  0.45  0.025  0.042 0.009  85.307 0.009  7.16  0.008 RC       1.0004 0.0027 2.083 0.051 0.054  9.051 0.021 0.012 2.843 0.005 0.008 3.961E-03 0.017 0.008 3.071  0.025  -0.016 0.434 0.084
 6785040 2M19360771+4213253 4181.8  51.9 -0.265 0.025  0.117 0.015   3.771 0.05   0.737 0.026 RGB      1.0341 0.0014 1.125 0.184 0.044 32.83  0.073 0.017 1.457 0.021 0.007 4.485E-05 0.052 0.008 3.762  0.304  -0.242 0.342 0.154 SeisUnc
 6785523 2M19363685+4217190 4813.8  75.1  0.161 0.029 -0.02  0.011  48.406 0.013  4.828 0.009 RC       1.004  0.0319 1.794 0.14  0.071 11.173 0.068 0.02  2.596 0.006 0.009 1.814E-03 0.066 0.008 3.201  0.141  -0.117 0.262 0.074
 6786042 2M19370827+4215155 4859.7  77.7 -0.032 0.033  0.031 0.012  37.033 0.013  4.229 0.009 RC       0.9999 0.0111 1.408 0.072 0.076 11.287 0.032 0.022 2.481 0.007 0.01  1.381E-03 0.028 0.008 3.419  0.086  -0.082 0.354 0.076
 6786075 2M19371042+4212163 4708.   70.6  0.076 0.028  0.006 0.011  74.839 0.009  7.083 0.004 RGB      1.0315 0.0003 1.242 0.039 0.038  7.519 0.014 0.014 2.78  0.005 0.007 4.121E-03 0.008 0.007 3.721  0.061  -0.057 0.237 0.072
 6786177 2M19371689+4215280 4785.9  74.3  0.133 0.029 -0.013 0.011  96.427 0.009  8.443 0.004 RGB      1.027  0.0003 1.373 0.039 0.036  6.935 0.014 0.013 2.894 0.005 0.007 5.805E-03 0.008 0.007 3.586  0.062  -0.059 0.277 0.074
 6786398 2M19373151+4216280 5095.8  89.1  0.146 0.034 -0.017 0.011  94.523 0.021  7.471 0.004 RC       0.9953 0.0021 2.627 0.071 0.05   9.538 0.025 0.01  2.899 0.01  0.007 4.269E-03 0.009 0.008 2.751  0.138  -0.067 0.419 0.08
 6790382 2M19413447+4217052 4715.9  72.8  0.212 0.026  0.015 0.011  38.555 0.009  4.284 0.01  RC       0.9936 0.0257 1.478 0.116 0.075 11.42  0.057 0.022 2.492 0.005 0.01  1.399E-03 0.055 0.008 3.412  0.144  -0.123 0.414 0.075
 6790938 2M19420415+4217112 5031.   92.7  0.101 0.033 -0.013 0.012  54.511 0.011  4.807 0.011 RC       1.     0.05   2.83  0.209 0.068 13.077 0.103 0.018 2.657 0.006 0.009 1.784E-03 0.102 0.008 2.656  0.033  -0.011 0.418 0.085
 6791309 2M19422455+4214116 4737.7  72.5 -0.2   0.033  0.157 0.014  28.679 0.038  3.718 0.02  RC       0.9961 0.0322 1.069 0.191 0.08  11.248 0.085 0.024 2.365 0.016 0.01  1.059E-03 0.076 0.008 3.68   0.22   -0.194 0.234 0.076
 6791445 2M19423291+4212260 4805.1  83.1 -0.08  0.032  0.011 0.014  45.759 0.012  4.551 0.004 AMB      1.0165 0.0131 1.825 0.054 0.117 11.593 0.02  0.049 2.571 0.006 0.009 1.652E-03 0.014 0.01  3.142  0.073  -0.044 0.444 0.081
 6792689 2M19434015+4215456 4108.6  50.2 -0.59  0.028  0.195 0.019   2.735 0.032  0.492 0.027 RGB                                                         1.313 0.014 0.007                                            0.486 0.223 No Fdnu, SeisUnc
 6804138 2M19533008+4216116 5033.1  86.2 -0.038 0.036 -0.005 0.013  82.142 0.009  7.217 0.012 RC       1.0023 0.0051 1.89  0.063 0.055  8.706 0.028 0.012 2.835 0.005 0.008 4.040E-03 0.025 0.008 3.03   0.022  -0.018 0.505 0.079
 6805631 2M19544590+4215202 4732.3  72.3 -0.2   0.033  0.029 0.014  42.341 0.009  4.611 0.004 RGB      1.0357 0.0008 1.242 0.039 0.041  9.982 0.014 0.015 2.534 0.005 0.007 1.761E-03 0.008 0.007 3.636  0.061  -0.06  0.503 0.073
 6836321 2M18443911+4223266 4931.2  81.8 -0.307 0.039  0.03  0.016  35.738 0.012  4.276 0.012 RC       0.9914 0.012  1.28  0.081 0.077 10.915 0.037 0.023 2.469 0.006 0.01  1.388E-03 0.034 0.008 3.459  0.096  -0.09  0.196 0.078
 6837256 2M18464309+4223144 4731.4  73.  -0.562 0.04   0.215 0.019  35.709 0.01   3.991 0.006 RGB      1.0334 0.0004 1.34  0.044 0.042 11.289 0.017 0.015 2.46  0.005 0.007 1.313E-03 0.012 0.007 3.436  0.065  -0.064 0.148 0.074
 6837573 2M18472579+4218133 4950.3  88.1 -0.167 0.036  0.048 0.015 134.592 0.009 11.458 0.004 RGB      1.0222 0.0004 1.18  0.041 0.033  5.396 0.015 0.012 3.046 0.005 0.007 1.059E-02 0.008 0.007 3.728  0.066  -0.062 0.197 0.082
 6838375 2M18490561+4220324 4963.3  83.1 -0.221 0.038  0.04  0.015 181.172 0.009 14.341 0.004 RGB      1.0177 0.0002 1.198 0.04  0.03   4.683 0.015 0.01  3.175 0.005 0.007 1.645E-02 0.008 0.006 3.668  0.065  -0.063 0.026 0.077
 6838420 2M18491043+4223204 4336.9  55.9  0.441 0.019  0.022 0.009  30.168 0.011  3.477 0.004 RGB      1.0424 0.0003 1.189 0.042 0.042 11.824 0.015 0.016 2.368 0.006 0.007 1.014E-03 0.008 0.008 3.876  0.067  -0.063 0.289 0.067
 6838707 2M18494647+4222247 4743.2  72.1  0.083 0.029 -0.028 0.011  33.783 0.016  4.071 0.013 RC       1.0011 0.0049 1.194 0.077 0.077 10.952 0.033 0.023 2.436 0.008 0.01  1.282E-03 0.028 0.008 3.634  0.081  -0.089 0.158 0.074
 6841322 2M18543771+4221161 4725.2  72.  -0.238 0.034  0.034 0.015  30.92  0.012  3.654 0.007 RGB      1.0372 0.0003 1.217 0.052 0.042 11.568 0.02  0.016 2.397 0.006 0.007 1.109E-03 0.015 0.008 3.654  0.079  -0.072 0.243 0.073
 6841449 2M18544891+4220482 4681.6  69.9 -0.129 0.031  0.025 0.013  44.451 0.009  4.879 0.004 RGB      1.0373 0.001  1.121 0.04  0.041  9.281 0.015 0.015 2.552 0.005 0.007 1.978E-03 0.009 0.007 3.811  0.064  -0.061 0.189 0.072
 6842204 2M18561591+4223049 4747.6  81.7  0.329 0.025  0.016 0.01  178.566 0.009 14.081 0.005 RGB      1.0212 0.0003 1.139 0.042 0.03   4.651 0.016 0.01  3.159 0.005 0.007 1.596E-02 0.01  0.006 3.92   0.069  -0.065 0.19  0.083
 6842824 2M18572734+4222569 4649.7  75.4 -0.014 0.028  0.081 0.013  30.973 0.01   3.893 0.015 RC(S)    0.9906 0.0188 1.114 0.104 0.079 11.101 0.05  0.024 2.394 0.006 0.01  1.148E-03 0.049 0.008 3.68   0.115  -0.104 0.13  0.079
 6842918 2M18573641+4223234 4854.   79.8 -0.032 0.032  0.019 0.013  38.507 0.014  4.385 0.012 RC       0.9977 0.009  1.378 0.077 0.075 10.956 0.034 0.022 2.498 0.007 0.01  1.478E-03 0.03  0.008 3.442  0.089  -0.091 0.371 0.078
 6843557 2M18584292+4220541 4588.8  65.5  0.209 0.025 -0.013 0.01   48.287 0.012  4.833 0.004 RGB      1.0335 0.0007 1.47  0.045 0.04  10.246 0.016 0.015 2.584 0.006 0.007 1.926E-03 0.009 0.007 3.511  0.071  -0.069 0.242 0.07
 6843705 2M18590067+4221056 4733.2  72.4 -0.235 0.034  0.038 0.015  30.559 0.013  3.498 0.008 RGB      1.0338 0.0004 1.422 0.055 0.042 12.57  0.022 0.016 2.392 0.006 0.007 1.010E-03 0.016 0.008 3.43   0.082  -0.08  0.301 0.074
 6844293 2M19000542+4219388 4845.9  88.5 -0.194 0.034  0.113 0.016  28.848 0.012  3.922 0.016 RC       0.9929 0.0144 0.921 0.099 0.08  10.35  0.046 0.024 2.372 0.007 0.01  1.171E-03 0.044 0.008 3.843  0.109  -0.098 0.347 0.087
 6844373 2M19001533+4220333 4700.8  80.5  0.069 0.028  0.045 0.013  55.218 0.009  5.745 0.005 RGB      1.0362 0.001  1.13  0.044 0.04   8.35  0.017 0.015 2.648 0.005 0.007 2.736E-03 0.011 0.007 3.871  0.071  -0.065 0.31  0.082
 6847371 2M19054735+4221458 4530.4  73.7  0.134 0.024  0.024 0.012  19.849 0.023  2.716 0.012 RGB      1.0471 0.0045 0.953 0.088 0.043 12.909 0.035 0.016 2.195 0.01  0.007 6.245E-04 0.025 0.008 4.156  0.082  -0.131 0.141 0.081 Ageold
 6849148 2M19084273+4223419 4549.2  63.9  0.246 0.024  0.008 0.01   17.797 0.028  2.115 0.015 RGB      1.0294 0.0008 2.014 0.107 0.043 19.802 0.042 0.016 2.149 0.012 0.007 3.660E-04 0.031 0.008 3.055  0.162  -0.116 0.169 0.075
 6849167 2M19084459+4219482 4865.7  78.1 -0.104 0.034  0.044 0.013  34.725 0.015  4.213 0.016 RC       0.9986 0.0053 1.186 0.084 0.077 10.697 0.037 0.023 2.454 0.007 0.01  1.367E-03 0.033 0.008 3.593  0.086  -0.097 0.154 0.077
 6849932 2M19095490+4219489 4408.6  59.7 -0.321 0.03   0.166 0.016  14.692 0.009  2.144 0.011 RGB      1.0465 0.0007 0.957 0.057 0.043 15.144 0.025 0.016 2.059 0.005 0.007 3.887E-04 0.023 0.008 4.018  0.09   -0.087 0.05  0.071
